"Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results."
Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.
Strata type,Strata,Strata,Strata,Strata,Strata,N,N,N,N,N,Status,Status,Status,Status,Status,Term,Term,Term,Term,Term,Estimate,Estimate,Estimate,Estimate,Estimate,Conf low,Conf low,Conf low,Conf low,Conf low,Conf high,Conf high,Conf high,Conf high,Conf high,P value,P value,P value,P value,P value,P label
WHO region,African,African,African,African,African,39,39,39,39,39,model fitted,model fitted,model fitted,model fitted,model fitted,z PM2.5 2019,z PM2.5 2019,z PM2.5 2019,z PM2.5 2019,z PM2.5 2019,0.018469918788806262,0.018469918788806262,0.018469918788806262,0.018469918788806262,0.018469918788806262,-0.011295586296399703,-0.011295586296399703,-0.011295586296399703,-0.011295586296399703,-0.011295586296399703,0.04823542387401222,0.04823542387401222,0.04823542387401222,0.04823542387401222,0.04823542387401222,0.2318203461378929,0.2318203461378929,0.2318203461378929,0.2318203461378929,0.2318203461378929,HC3
WHO region,Americas,Americas,Americas,Americas,Americas,26,26,26,26,26,model fitted,model fitted,model fitted,model fitted,model fitted,z clean fuel deficit s10,z clean fuel deficit s10,z clean fuel deficit s10,z clean fuel deficit s10,z clean fuel deficit s10,0.08116436760495452,0.08116436760495452,0.08116436760495452,0.08116436760495452,0.08116436760495452,-0.002780730176997051,-0.002780730176997051,-0.002780730176997051,-0.002780730176997051,-0.002780730176997051,0.16510946538690607,0.16510946538690607,0.16510946538690607,0.16510946538690607,0.16510946538690607,0.07072093915523096,0.07072093915523096,0.07072093915523096,0.07072093915523096,0.07072093915523096,HC3
WHO region,Americas,Americas,Americas,Americas,Americas,26,26,26,26,26,model fitted,model fitted,model fitted,model fitted,model fitted,z PM2.5 2019,z PM2.5 2019,z PM2.5 2019,z PM2.5 2019,z PM2.5 2019,-0.07720847276150479,-0.07720847276150479,-0.07720847276150479,-0.07720847276150479,-0.07720847276150479,-0.2201080495586999,-0.2201080495586999,-0.2201080495586999,-0.2201080495586999,-0.2201080495586999,0.0656911040356903,0.0656911040356903,0.0656911040356903,0.0656911040356903,0.0656911040356903,0.30060174497796965,0.30060174497796965,0.30060174497796965,0.30060174497796965,0.30060174497796965,HC3
WHO region,Eastern Mediterranean,Eastern Mediterranean,Eastern Mediterranean,Eastern Mediterranean,Eastern Mediterranean,15,15,15,15,15,descriptive only: n < 20,descriptive only: n < 20,descriptive only: n < 20,descriptive only: n < 20,descriptive only: n < 20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WHO region,European,European,European,European,European,48,48,48,48,48,model fitted,model fitted,model fitted,model fitted,model fitted,z clean fuel deficit s10,z clean fuel deficit s10,z clean fuel deficit s10,z clean fuel deficit s10,z clean fuel deficit s10,-0.05106552938513415,-0.05106552938513415,-0.05106552938513415,-0.05106552938513415,-0.05106552938513415,-0.20069669890568392,-0.20069669890568392,-0.20069669890568392,-0.20069669890568392,-0.20069669890568392,0.09856564013541563,0.09856564013541563,0.09856564013541563,0.09856564013541563,0.09856564013541563,0.5069758615344704,0.5069758615344704,0.5069758615344704,0.5069758615344704,0.5069758615344704,HC3
WHO region,European,European,European,European,European,48,48,48,48,48,model fitted,model fitted,model fitted,model fitted,model fitted,z PM2.5 2019,z PM2.5 2019,z PM2.5 2019,z PM2.5 2019,z PM2.5 2019,0.09736682422613437,0.09736682422613437,0.09736682422613437,0.09736682422613437,0.09736682422613437,-0.035327485072914847,-0.035327485072914847,-0.035327485072914847,-0.035327485072914847,-0.035327485072914847,0.2300611335251836,0.2300611335251836,0.2300611335251836,0.2300611335251836,0.2300611335251836,0.15730024153980274,0.15730024153980274,0.15730024153980274,0.15730024153980274,0.15730024153980274,HC3
WHO region,South-East Asia,South-East Asia,South-East Asia,South-East Asia,South-East Asia,9,9,9,9,9,descriptive only: n < 20,descriptive only: n < 20,descriptive only: n < 20,descriptive only: n < 20,descriptive only: n < 20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WHO region,Western Pacific,Western Pacific,Western Pacific,Western Pacific,Western Pacific,24,24,24,24,24,model fitted,model fitted,model fitted,model fitted,model fitted,z clean fuel deficit s10,z clean fuel deficit s10,z clean fuel deficit s10,z clean fuel deficit s10,z clean fuel deficit s10,-0.17335160993049983,-0.17335160993049983,-0.17335160993049983,-0.17335160993049983,-0.17335160993049983,-0.43510065389028707,-0.43510065389028707,-0.43510065389028707,-0.43510065389028707,-0.43510065389028707,0.08839743402928743,0.08839743402928743,0.08839743402928743,0.08839743402928743,0.08839743402928743,0.20833910304004177,0.20833910304004177,0.20833910304004177,0.20833910304004177,0.20833910304004177,HC3
WHO region,Western Pacific,Western Pacific,Western Pacific,Western Pacific,Western Pacific,24,24,24,24,24,model fitted,model fitted,model fitted,model fitted,model fitted,z PM2.5 2019,z PM2.5 2019,z PM2.5 2019,z PM2.5 2019,z PM2.5 2019,0.05638412682356765,0.05638412682356765,0.05638412682356765,0.05638412682356765,0.05638412682356765,-0.2289182138361665,-0.2289182138361665,-0.2289182138361665,-0.2289182138361665,-0.2289182138361665,0.3416864674833018,0.3416864674833018,0.3416864674833018,0.3416864674833018,0.3416864674833018,0.702392396150746,0.702392396150746,0.702392396150746,0.702392396150746,0.702392396150746,HC3
income binary,High-income,High-income,High-income,High-income,High-income,57,57,57,57,57,model fitted,model fitted,model fitted,model fitted,model fitted,z clean fuel deficit s10,z clean fuel deficit s10,z clean fuel deficit s10,z clean fuel deficit s10,z clean fuel deficit s10,-0.06224775492763341,-0.06224775492763341,-0.06224775492763341,-0.06224775492763341,-0.06224775492763341,-0.08466762043911497,-0.08466762043911497,-0.08466762043911497,-0.08466762043911497,-0.08466762043911497,-0.039827889416151854,-0.039827889416151854,-0.039827889416151854,-0.039827889416151854,-0.039827889416151854,1.3154745857027025e-6,1.3154745857027025e-6,1.3154745857027025e-6,1.3154745857027025e-6,1.3154745857027025e-6,HC1
income binary,High-income,High-income,High-income,High-income,High-income,57,57,57,57,57,model fitted,model fitted,model fitted,model fitted,model fitted,z PM2.5 2019,z PM2.5 2019,z PM2.5 2019,z PM2.5 2019,z PM2.5 2019,-0.054763451402799465,-0.054763451402799465,-0.054763451402799465,-0.054763451402799465,-0.054763451402799465,-0.1333273093805324,-0.1333273093805324,-0.1333273093805324,-0.1333273093805324,-0.1333273093805324,0.023800406574933444,0.023800406574933444,0.023800406574933444,0.023800406574933444,0.023800406574933444,0.17752923315639096,0.17752923315639096,0.17752923315639096,0.17752923315639096,0.17752923315639096,HC1
income binary,Non-high-income,Non-high-income,Non-high-income,Non-high-income,Non-high-income,103,103,103,103,103,model fitted,model fitted,model fitted,model fitted,model fitted,z clean fuel deficit s10,z clean fuel deficit s10,z clean fuel deficit s10,z clean fuel deficit s10,z clean fuel deficit s10,0.005251465635406409,0.005251465635406409,0.005251465635406409,0.005251465635406409,0.005251465635406409,-0.044055541018345946,-0.044055541018345946,-0.044055541018345946,-0.044055541018345946,-0.044055541018345946,0.05455847228915877,0.05455847228915877,0.05455847228915877,0.05455847228915877,0.05455847228915877,0.8350674735025615,0.8350674735025615,0.8350674735025615,0.8350674735025615,0.8350674735025615,HC3
income binary,Non-high-income,Non-high-income,Non-high-income,Non-high-income,Non-high-income,103,103,103,103,103,model fitted,model fitted,model fitted,model fitted,model fitted,z PM2.5 2019,z PM2.5 2019,z PM2.5 2019,z PM2.5 2019,z PM2.5 2019,0.07572386073314476,0.07572386073314476,0.07572386073314476,0.07572386073314476,0.07572386073314476,0.029741451241730575,0.029741451241730575,0.029741451241730575,0.029741451241730575,0.029741451241730575,0.12170627022455893,0.12170627022455893,0.12170627022455893,0.12170627022455893,0.12170627022455893,0.0016877412254183623,0.0016877412254183623,0.0016877412254183623,0.0016877412254183623,0.0016877412254183623,HC3
Subtable 2. Promoted stratified results from step10.,Subtable 2. Promoted stratified results from step10.,Subtable 2. Promoted stratified results from step10.,Subtable 2. Promoted stratified results from step10.,Subtable 2. Promoted stratified results from step10.,Subtable 2. Promoted stratified results from step10.,Subtable 2. Promoted stratified results from step10.,Subtable 2. Promoted stratified results from step10.,Subtable 2. Promoted stratified results from step10.,Subtable 2. Promoted stratified results from step10.,Subtable 2. Promoted stratified results from step10.,Subtable 2. Promoted stratified results from step10.,Subtable 2. Promoted stratified results from step10.,Subtable 2. Promoted stratified results from step10.,Subtable 2. Promoted stratified results from step10.,Subtable 2. Promoted stratified results from step10.,Subtable 2. Promoted stratified results from step10.,Subtable 2. Promoted stratified results from step10.,Subtable 2. Promoted stratified results from step10.,Subtable 2. Promoted stratified results from step10.,Subtable 2. Promoted stratified results from step10.,Subtable 2. Promoted stratified results from step10.,Subtable 2. Promoted stratified results from step10.,Subtable 2. Promoted stratified results from step10.,Subtable 2. Promoted stratified results from step10.,Subtable 2. Promoted stratified results from step10.,Subtable 2. Promoted stratified results from step10.,Subtable 2. Promoted stratified results from step10.,Subtable 2. Promoted stratified results from step10.,Subtable 2. Promoted stratified results from step10.,Subtable 2. Promoted stratified results from step10.,Subtable 2. Promoted stratified results from step10.,Subtable 2. Promoted stratified results from step10.,Subtable 2. Promoted stratified results from step10.,Subtable 2. Promoted stratified results from step10.,Subtable 2. Promoted stratified results from step10.,Subtable 2. Promoted stratified results from step10.,Subtable 2. Promoted stratified results from step10.,Subtable 2. Promoted stratified results from step10.,Subtable 2. Promoted stratified results from step10.,Subtable 2. Promoted stratified results from step10.,Subtable 2. Promoted stratified results from step10.
Strata type,Strata,Strata,Strata,Strata,N,N,N,N,N,Status,Status,Status,Status,Term,Term,Term,Term,Estimate,Estimate,Estimate,Estimate,Estimate,Estimate,Conf low,Conf low,Conf low,Conf low,Conf high,Conf high,Conf high,Conf high,P value,P value,P value,P value,P value,P label,P label,P label,P label,Promoted result note
LMIC only,LMIC,LMIC,LMIC,LMIC,103,103,103,103,103,model fitted,model fitted,model fitted,model fitted,z clean fuel deficit s10,z clean fuel deficit s10,z clean fuel deficit s10,z clean fuel deficit s10,0.0052514656354064,0.0052514656354064,0.0052514656354064,0.0052514656354064,0.0052514656354064,0.0052514656354064,-0.04405554101834594,-0.04405554101834594,-0.04405554101834594,-0.04405554101834594,0.05455847228915877,0.05455847228915877,0.05455847228915877,0.05455847228915877,0.8350674735025615,0.8350674735025615,0.8350674735025615,0.8350674735025615,0.8350674735025615,HC3,HC3,HC3,HC3,Supporting stratified residual result.
LMIC only,LMIC,LMIC,LMIC,LMIC,103,103,103,103,103,model fitted,model fitted,model fitted,model fitted,z PM2.5 2019,z PM2.5 2019,z PM2.5 2019,z PM2.5 2019,0.07572386073314476,0.07572386073314476,0.07572386073314476,0.07572386073314476,0.07572386073314476,0.07572386073314476,0.02974145124173057,0.02974145124173057,0.02974145124173057,0.02974145124173057,0.12170627022455892,0.12170627022455892,0.12170627022455892,0.12170627022455892,0.00168774122541836,0.00168774122541836,0.00168774122541836,0.00168774122541836,0.00168774122541836,HC3,HC3,HC3,HC3,Same non-high-income result under the previous Step 10 LMIC label.
income binary,High-income,High-income,High-income,High-income,57,57,57,57,57,model fitted,model fitted,model fitted,model fitted,z clean fuel deficit s10,z clean fuel deficit s10,z clean fuel deficit s10,z clean fuel deficit s10,-0.06224775492763341,-0.06224775492763341,-0.06224775492763341,-0.06224775492763341,-0.06224775492763341,-0.06224775492763341,-0.08466762043911497,-0.08466762043911497,-0.08466762043911497,-0.08466762043911497,-0.03982788941615185,-0.03982788941615185,-0.03982788941615185,-0.03982788941615185,1.3154745857027023e-6,1.3154745857027023e-6,1.3154745857027023e-6,1.3154745857027023e-6,1.3154745857027023e-6,HC1,HC1,HC1,HC1,Supporting stratified residual result.
income binary,High-income,High-income,High-income,High-income,57,57,57,57,57,model fitted,model fitted,model fitted,model fitted,z PM2.5 2019,z PM2.5 2019,z PM2.5 2019,z PM2.5 2019,-0.05476345140279946,-0.05476345140279946,-0.05476345140279946,-0.05476345140279946,-0.05476345140279946,-0.05476345140279946,-0.1333273093805324,-0.1333273093805324,-0.1333273093805324,-0.1333273093805324,0.02380040657493344,0.02380040657493344,0.02380040657493344,0.02380040657493344,0.17752923315639096,0.17752923315639096,0.17752923315639096,0.17752923315639096,0.17752923315639096,HC1,HC1,HC1,HC1,Supporting stratified residual result.
income binary,Non-high-income,Non-high-income,Non-high-income,Non-high-income,103,103,103,103,103,model fitted,model fitted,model fitted,model fitted,z clean fuel deficit s10,z clean fuel deficit s10,z clean fuel deficit s10,z clean fuel deficit s10,0.0052514656354064,0.0052514656354064,0.0052514656354064,0.0052514656354064,0.0052514656354064,0.0052514656354064,-0.04405554101834594,-0.04405554101834594,-0.04405554101834594,-0.04405554101834594,0.05455847228915877,0.05455847228915877,0.05455847228915877,0.05455847228915877,0.8350674735025615,0.8350674735025615,0.8350674735025615,0.8350674735025615,0.8350674735025615,HC3,HC3,HC3,HC3,Supporting stratified residual result.
income binary,Non-high-income,Non-high-income,Non-high-income,Non-high-income,103,103,103,103,103,model fitted,model fitted,model fitted,model fitted,z PM2.5 2019,z PM2.5 2019,z PM2.5 2019,z PM2.5 2019,0.07572386073314476,0.07572386073314476,0.07572386073314476,0.07572386073314476,0.07572386073314476,0.07572386073314476,0.02974145124173057,0.02974145124173057,0.02974145124173057,0.02974145124173057,0.12170627022455892,0.12170627022455892,0.12170627022455892,0.12170627022455892,0.00168774122541836,0.00168774122541836,0.00168774122541836,0.00168774122541836,0.00168774122541836,HC3,HC3,HC3,HC3,Promote to formal Results: PM2.5 is clearer in non-high-income countries.
Subtable 3. Environmental stratified coefficients.,Subtable 3. Environmental stratified coefficients.,Subtable 3. Environmental stratified coefficients.,Subtable 3. Environmental stratified coefficients.,Subtable 3. Environmental stratified coefficients.,Subtable 3. Environmental stratified coefficients.,Subtable 3. Environmental stratified coefficients.,Subtable 3. Environmental stratified coefficients.,Subtable 3. Environmental stratified coefficients.,Subtable 3. Environmental stratified coefficients.,Subtable 3. Environmental stratified coefficients.,Subtable 3. Environmental stratified coefficients.,Subtable 3. Environmental stratified coefficients.,Subtable 3. Environmental stratified coefficients.,Subtable 3. Environmental stratified coefficients.,Subtable 3. Environmental stratified coefficients.,Subtable 3. Environmental stratified coefficients.,Subtable 3. Environmental stratified coefficients.,Subtable 3. Environmental stratified coefficients.,Subtable 3. Environmental stratified coefficients.,Subtable 3. Environmental stratified coefficients.,Subtable 3. Environmental stratified coefficients.,Subtable 3. Environmental stratified coefficients.,Subtable 3. Environmental stratified coefficients.,Subtable 3. Environmental stratified coefficients.,Subtable 3. Environmental stratified coefficients.,Subtable 3. Environmental stratified coefficients.,Subtable 3. Environmental stratified coefficients.,Subtable 3. Environmental stratified coefficients.,Subtable 3. Environmental stratified coefficients.,Subtable 3. Environmental stratified coefficients.,Subtable 3. Environmental stratified coefficients.,Subtable 3. Environmental stratified coefficients.,Subtable 3. Environmental stratified coefficients.,Subtable 3. Environmental stratified coefficients.,Subtable 3. Environmental stratified coefficients.,Subtable 3. Environmental stratified coefficients.,Subtable 3. Environmental stratified coefficients.,Subtable 3. Environmental stratified coefficients.,Subtable 3. Environmental stratified coefficients.,Subtable 3. Environmental stratified coefficients.,Subtable 3. Environmental stratified coefficients.
Term,Estimate,Estimate,Robust se,Robust se,Robust se,Robust se,Statistic,Statistic,Statistic,Statistic,Statistic,P value,P value,P value,Conf low,Conf low,Conf low,Conf low,Conf high,Conf high,Conf high,Conf high,Se type,Se type,Se type,Se type,Se note,Se note,Se note,Analysis family,Analysis family,Analysis family,Analysis family,Analysis family,Model id,Model id,Model id,Model id,Model label,Model label,Formula
z clean fuel deficit 2020,2.86965940749866e-4,2.86965940749866e-4,0.025995495284928262,0.025995495284928262,0.025995495284928262,0.025995495284928262,0.011039064176486143,0.011039064176486143,0.011039064176486143,0.011039064176486143,0.011039064176486143,0.9912062062979388,0.9912062062979388,0.9912062062979388,-0.05066420481770952,-0.05066420481770952,-0.05066420481770952,-0.05066420481770952,0.05123813669920926,0.05123813669920926,0.05123813669920926,0.05123813669920926,HC3,HC3,HC3,HC3,HC3 robust standard errors reported.,HC3 robust standard errors reported.,HC3 robust standard errors reported.,Environmental residual model,Environmental residual model,Environmental residual model,Environmental residual model,Environmental residual model,E1,E1,E1,E1,Global complete case,Global complete case,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 + z PM2.5 2019 latency
z PM2.5 2019 latency,0.02360567491539176,0.02360567491539176,0.026531953326361754,0.026531953326361754,0.026531953326361754,0.026531953326361754,0.8897073888614718,0.8897073888614718,0.8897073888614718,0.8897073888614718,0.8897073888614718,0.3749756752310448,0.3749756752310448,0.3749756752310448,-0.02839695360427728,-0.02839695360427728,-0.02839695360427728,-0.02839695360427728,0.0756083034350608,0.0756083034350608,0.0756083034350608,0.0756083034350608,HC3,HC3,HC3,HC3,HC3 robust standard errors reported.,HC3 robust standard errors reported.,HC3 robust standard errors reported.,Environmental residual model,Environmental residual model,Environmental residual model,Environmental residual model,Environmental residual model,E1,E1,E1,E1,Global complete case,Global complete case,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 + z PM2.5 2019 latency
z clean fuel deficit 2020,0.005317331964193243,0.005317331964193243,0.02547216229824292,0.02547216229824292,0.02547216229824292,0.02547216229824292,0.20875070996858539,0.20875070996858539,0.20875070996858539,0.20875070996858539,0.20875070996858539,0.8350674735025614,0.8350674735025614,0.8350674735025614,-0.04460810614036288,-0.04460810614036288,-0.04460810614036288,-0.04460810614036288,0.055242770068749364,0.055242770068749364,0.055242770068749364,0.055242770068749364,HC3,HC3,HC3,HC3,HC3 robust standard errors reported.,HC3 robust standard errors reported.,HC3 robust standard errors reported.,Environmental residual model,Environmental residual model,Environmental residual model,Environmental residual model,Environmental residual model,E2,E2,E2,E2,Non-high-income,Non-high-income,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 + z PM2.5 2019 latency
z PM2.5 2019 latency,0.07961683330876952,0.07961683330876952,0.024666515594363746,0.024666515594363746,0.024666515594363746,0.024666515594363746,3.2277292268617717,3.2277292268617717,3.2277292268617717,3.2277292268617717,3.2277292268617717,0.001687741225418364,0.001687741225418364,0.001687741225418364,0.031270462743816584,0.031270462743816584,0.031270462743816584,0.031270462743816584,0.12796320387372245,0.12796320387372245,0.12796320387372245,0.12796320387372245,HC3,HC3,HC3,HC3,HC3 robust standard errors reported.,HC3 robust standard errors reported.,HC3 robust standard errors reported.,Environmental residual model,Environmental residual model,Environmental residual model,Environmental residual model,Environmental residual model,E2,E2,E2,E2,Non-high-income,Non-high-income,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 + z PM2.5 2019 latency
z clean fuel deficit 2020,0.003961805479574167,0.003961805479574167,0.025366000381185534,0.025366000381185534,0.025366000381185534,0.025366000381185534,0.15618565875733081,0.15618565875733081,0.15618565875733081,0.15618565875733081,0.15618565875733081,0.8764585559602149,0.8764585559602149,0.8764585559602149,-0.04575555526754947,-0.04575555526754947,-0.04575555526754947,-0.04575555526754947,0.053679166226697814,0.053679166226697814,0.053679166226697814,0.053679166226697814,HC3,HC3,HC3,HC3,HC3 robust standard errors reported.,HC3 robust standard errors reported.,HC3 robust standard errors reported.,Environmental residual model,Environmental residual model,Environmental residual model,Environmental residual model,Environmental residual model,E3,E3,E3,E3,Low/lower-middle income,Low/lower-middle income,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 + z PM2.5 2019 latency
z PM2.5 2019 latency,0.06103067969339472,0.06103067969339472,0.026393319757556988,0.026393319757556988,0.026393319757556988,0.026393319757556988,2.3123532868926158,2.3123532868926158,2.3123532868926158,2.3123532868926158,2.3123532868926158,0.02452729653630913,0.02452729653630913,0.02452729653630913,0.009299772968583024,0.009299772968583024,0.009299772968583024,0.009299772968583024,0.11276158641820641,0.11276158641820641,0.11276158641820641,0.11276158641820641,HC3,HC3,HC3,HC3,HC3 robust standard errors reported.,HC3 robust standard errors reported.,HC3 robust standard errors reported.,Environmental residual model,Environmental residual model,Environmental residual model,Environmental residual model,Environmental residual model,E3,E3,E3,E3,Low/lower-middle income,Low/lower-middle income,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 + z PM2.5 2019 latency
z clean fuel deficit 2020,-4.469258424699582,-4.469258424699582,59.89219449128136,59.89219449128136,59.89219449128136,59.89219449128136,-0.07462171761547629,-0.07462171761547629,-0.07462171761547629,-0.07462171761547629,-0.07462171761547629,0.9407914473878665,0.9407914473878665,0.9407914473878665,-121.85795962761105,-121.85795962761105,-121.85795962761105,-121.85795962761105,112.91944277821187,112.91944277821187,112.91944277821187,112.91944277821187,HC3,HC3,HC3,HC3,HC3 robust standard errors reported.,HC3 robust standard errors reported.,HC3 robust standard errors reported.,Environmental residual model,Environmental residual model,Environmental residual model,Environmental residual model,Environmental residual model,E4,E4,E4,E4,High-income,High-income,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 + z PM2.5 2019 latency
z PM2.5 2019 latency,-0.058111092568332835,-0.058111092568332835,0.042716341947423346,0.042716341947423346,0.042716341947423346,0.042716341947423346,-1.3603948727598876,-1.3603948727598876,-1.3603948727598876,-1.3603948727598876,-1.3603948727598876,0.17935686824227165,0.17935686824227165,0.17935686824227165,-0.1418351227852826,-0.1418351227852826,-0.1418351227852826,-0.1418351227852826,0.02561293764861692,0.02561293764861692,0.02561293764861692,0.02561293764861692,HC3,HC3,HC3,HC3,HC3 robust standard errors reported.,HC3 robust standard errors reported.,HC3 robust standard errors reported.,Environmental residual model,Environmental residual model,Environmental residual model,Environmental residual model,Environmental residual model,E4,E4,E4,E4,High-income,High-income,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 + z PM2.5 2019 latency
Subtable 4. Environmental stratified model fit.,Subtable 4. Environmental stratified model fit.,Subtable 4. Environmental stratified model fit.,Subtable 4. Environmental stratified model fit.,Subtable 4. Environmental stratified model fit.,Subtable 4. Environmental stratified model fit.,Subtable 4. Environmental stratified model fit.,Subtable 4. Environmental stratified model fit.,Subtable 4. Environmental stratified model fit.,Subtable 4. Environmental stratified model fit.,Subtable 4. Environmental stratified model fit.,Subtable 4. Environmental stratified model fit.,Subtable 4. Environmental stratified model fit.,Subtable 4. Environmental stratified model fit.,Subtable 4. Environmental stratified model fit.,Subtable 4. Environmental stratified model fit.,Subtable 4. Environmental stratified model fit.,Subtable 4. Environmental stratified model fit.,Subtable 4. Environmental stratified model fit.,Subtable 4. Environmental stratified model fit.,Subtable 4. Environmental stratified model fit.,Subtable 4. Environmental stratified model fit.,Subtable 4. Environmental stratified model fit.,Subtable 4. Environmental stratified model fit.,Subtable 4. Environmental stratified model fit.,Subtable 4. Environmental stratified model fit.,Subtable 4. Environmental stratified model fit.,Subtable 4. Environmental stratified model fit.,Subtable 4. Environmental stratified model fit.,Subtable 4. Environmental stratified model fit.,Subtable 4. Environmental stratified model fit.,Subtable 4. Environmental stratified model fit.,Subtable 4. Environmental stratified model fit.,Subtable 4. Environmental stratified model fit.,Subtable 4. Environmental stratified model fit.,Subtable 4. Environmental stratified model fit.,Subtable 4. Environmental stratified model fit.,Subtable 4. Environmental stratified model fit.,Subtable 4. Environmental stratified model fit.,Subtable 4. Environmental stratified model fit.,Subtable 4. Environmental stratified model fit.,Subtable 4. Environmental stratified model fit.
Analysis family,Model id,Model id,Model id,Model label,Model label,Model label,Model label,Formula,Formula,Formula,Formula,Formula,N,N,N,N,R-squared,R-squared,R-squared,R-squared,Adjusted R-squared,Adjusted R-squared,Adjusted R-squared,Adjusted R-squared,AIC,AIC,AIC,AIC,BIC,BIC,BIC,BIC,BIC,F p value,F p value,F p value,F p value,Maximum leverage,Maximum leverage,Maximum leverage,Max cooks distance
