Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.
Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.
Term,Estimate,Estimate,Estimate,Robust se,Robust se,Statistic,Statistic,Statistic,P value,P value,Conf low,Conf low,Conf low,Conf high,Conf high,Se type,Se type,Se note,Se note,Se note,Sensitivity domain,Sensitivity domain,Model id,Model id,Model id,Model label,Model label,N,N,N,Formula
BWA,BWA,Botswana,Botswana,Botswana,Botswana,Botswana,median,median,median,median,median,single exposure,single exposure,single exposure,single exposure,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
CAF,CAF,Central African Republic,Central African Republic,Central African Republic,Central African Republic,Central African Republic,median,median,median,median,median,insufficient data,insufficient data,insufficient data,insufficient data,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CAN,CAN,Canada,Canada,Canada,Canada,Canada,median,median,median,median,median,single exposure,single exposure,single exposure,single exposure,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
CHE,CHE,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,median,median,median,median,median,single exposure,single exposure,single exposure,single exposure,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
CHL,CHL,Chile,Chile,Chile,Chile,Chile,median,median,median,median,median,double exposure,double exposure,double exposure,double exposure,2,2,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
CHN,CHN,China,China,China,China,China,median,median,median,median,median,double exposure,double exposure,double exposure,double exposure,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CIV,CIV,Côte d'Ivoire,Côte d'Ivoire,Côte d'Ivoire,Côte d'Ivoire,Côte d'Ivoire,median,median,median,median,median,double exposure,double exposure,double exposure,double exposure,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CMR,CMR,Cameroon,Cameroon,Cameroon,Cameroon,Cameroon,median,median,median,median,median,double exposure,double exposure,double exposure,double exposure,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
COD,COD,Democratic Republic of the Congo,Democratic Republic of the Congo,Democratic Republic of the Congo,Democratic Republic of the Congo,Democratic Republic of the Congo,median,median,median,median,median,double exposure,double exposure,double exposure,double exposure,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
COG,COG,Congo,Congo,Congo,Congo,Congo,median,median,median,median,median,double exposure,double exposure,double exposure,double exposure,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
COK,COK,Cook Islands,Cook Islands,Cook Islands,Cook Islands,Cook Islands,median,median,median,median,median,double exposure,double exposure,double exposure,double exposure,2,2,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
COL,COL,Colombia,Colombia,Colombia,Colombia,Colombia,median,median,median,median,median,single exposure,single exposure,single exposure,single exposure,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
COM,COM,Comoros,Comoros,Comoros,Comoros,Comoros,median,median,median,median,median,single exposure,single exposure,single exposure,single exposure,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
CPV,CPV,Cabo Verde,Cabo Verde,Cabo Verde,Cabo Verde,Cabo Verde,median,median,median,median,median,double exposure,double exposure,double exposure,double exposure,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CRI,CRI,Costa Rica,Costa Rica,Costa Rica,Costa Rica,Costa Rica,median,median,median,median,median,single exposure,single exposure,single exposure,single exposure,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
CUB,CUB,Cuba,Cuba,Cuba,Cuba,Cuba,median,median,median,median,median,single exposure,single exposure,single exposure,single exposure,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
CYP,CYP,Cyprus,Cyprus,Cyprus,Cyprus,Cyprus,median,median,median,median,median,single exposure,single exposure,single exposure,single exposure,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
CZE,CZE,Czechia,Czechia,Czechia,Czechia,Czechia,median,median,median,median,median,single exposure,single exposure,single exposure,single exposure,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DEU,DEU,Germany,Germany,Germany,Germany,Germany,median,median,median,median,median,single exposure,single exposure,single exposure,single exposure,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DJI,DJI,Djibouti,Djibouti,Djibouti,Djibouti,Djibouti,median,median,median,median,median,insufficient data,insufficient data,insufficient data,insufficient data,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
DMA,DMA,Dominica,Dominica,Dominica,Dominica,Dominica,median,median,median,median,median,insufficient data,insufficient data,insufficient data,insufficient data,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
DNK,DNK,Denmark,Denmark,Denmark,Denmark,Denmark,median,median,median,median,median,single exposure,single exposure,single exposure,single exposure,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DOM,DOM,Dominican Republic,Dominican Republic,Dominican Republic,Dominican Republic,Dominican Republic,median,median,median,median,median,single exposure,single exposure,single exposure,single exposure,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DZA,DZA,Algeria,Algeria,Algeria,Algeria,Algeria,median,median,median,median,median,single exposure,single exposure,single exposure,single exposure,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
ECU,ECU,Ecuador,Ecuador,Ecuador,Ecuador,Ecuador,median,median,median,median,median,low exposure,low exposure,low exposure,low exposure,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
EGY,EGY,Egypt,Egypt,Egypt,Egypt,Egypt,median,median,median,median,median,single exposure,single exposure,single exposure,single exposure,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
ERI,ERI,Eritrea,Eritrea,Eritrea,Eritrea,Eritrea,median,median,median,median,median,insufficient data,insufficient data,insufficient data,insufficient data,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ESP,ESP,Spain,Spain,Spain,Spain,Spain,median,median,median,median,median,single exposure,single exposure,single exposure,single exposure,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
EST,EST,Estonia,Estonia,Estonia,Estonia,Estonia,median,median,median,median,median,single exposure,single exposure,single exposure,single exposure,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ETH,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,Ethiopia,median,median,median,median,median,double exposure,double exposure,double exposure,double exposure,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FIN,FIN,Finland,Finland,Finland,Finland,Finland,median,median,median,median,median,single exposure,single exposure,single exposure,single exposure,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FJI,FJI,Fiji,Fiji,Fiji,Fiji,Fiji,median,median,median,median,median,double exposure,double exposure,double exposure,double exposure,2,2,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
FRA,FRA,France,France,France,France,France,median,median,median,median,median,single exposure,single exposure,single exposure,single exposure,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FSM,FSM,Micronesia (Federated States of),Micronesia (Federated States of),Micronesia (Federated States of),Micronesia (Federated States of),Micronesia (Federated States of),median,median,median,median,median,insufficient data,insufficient data,insufficient data,insufficient data,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
GAB,GAB,Gabon,Gabon,Gabon,Gabon,Gabon,median,median,median,median,median,insufficient data,insufficient data,insufficient data,insufficient data,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
GBR,GBR,The United Kingdom,The United Kingdom,The United Kingdom,The United Kingdom,The United Kingdom,median,median,median,median,median,single exposure,single exposure,single exposure,single exposure,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GEO,GEO,Georgia,Georgia,Georgia,Georgia,Georgia,median,median,median,median,median,triple exposure,triple exposure,triple exposure,triple exposure,3,3,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
GHA,GHA,Ghana,Ghana,Ghana,Ghana,Ghana,median,median,median,median,median,double exposure,double exposure,double exposure,double exposure,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
GIN,GIN,Guinea,Guinea,Guinea,Guinea,Guinea,median,median,median,median,median,insufficient data,insufficient data,insufficient data,insufficient data,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
GMB,GMB,Gambia,Gambia,Gambia,Gambia,Gambia,median,median,median,median,median,double exposure,double exposure,double exposure,double exposure,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
GNB,GNB,Guinea-Bissau,Guinea-Bissau,Guinea-Bissau,Guinea-Bissau,Guinea-Bissau,median,median,median,median,median,double exposure,double exposure,double exposure,double exposure,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
GNQ,GNQ,Equatorial Guinea,Equatorial Guinea,Equatorial Guinea,Equatorial Guinea,Equatorial Guinea,median,median,median,median,median,insufficient data,insufficient data,insufficient data,insufficient data,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
GRC,GRC,Greece,Greece,Greece,Greece,Greece,median,median,median,median,median,single exposure,single exposure,single exposure,single exposure,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GRD,GRD,Grenada,Grenada,Grenada,Grenada,Grenada,median,median,median,median,median,insufficient data,insufficient data,insufficient data,insufficient data,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
GTM,GTM,Guatemala,Guatemala,Guatemala,Guatemala,Guatemala,median,median,median,median,median,double exposure,double exposure,double exposure,double exposure,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
GUY,GUY,Guyana,Guyana,Guyana,Guyana,Guyana,median,median,median,median,median,low exposure,low exposure,low exposure,low exposure,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HND,HND,Honduras,Honduras,Honduras,Honduras,Honduras,median,median,median,median,median,double exposure,double exposure,double exposure,double exposure,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
HRV,HRV,Croatia,Croatia,Croatia,Croatia,Croatia,median,median,median,median,median,single exposure,single exposure,single exposure,single exposure,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HTI,HTI,Haiti,Haiti,Haiti,Haiti,Haiti,median,median,median,median,median,single exposure,single exposure,single exposure,single exposure,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
HUN,HUN,Hungary,Hungary,Hungary,Hungary,Hungary,median,median,median,median,median,single exposure,single exposure,single exposure,single exposure,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IDN,IDN,Indonesia,Indonesia,Indonesia,Indonesia,Indonesia,median,median,median,median,median,double exposure,double exposure,double exposure,double exposure,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IND,IND,India,India,India,India,India,median,median,median,median,median,double exposure,double exposure,double exposure,double exposure,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IRL,IRL,Ireland,Ireland,Ireland,Ireland,Ireland,median,median,median,median,median,single exposure,single exposure,single exposure,single exposure,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IRN,IRN,Iran (Islamic Republic of),Iran (Islamic Republic of),Iran (Islamic Republic of),Iran (Islamic Republic of),Iran (Islamic Republic of),median,median,median,median,median,single exposure,single exposure,single exposure,single exposure,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
IRQ,IRQ,Iraq,Iraq,Iraq,Iraq,Iraq,median,median,median,median,median,single exposure,single exposure,single exposure,single exposure,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
ISL,ISL,Iceland,Iceland,Iceland,Iceland,Iceland,median,median,median,median,median,single exposure,single exposure,single exposure,single exposure,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ISR,ISR,Israel,Israel,Israel,Israel,Israel,median,median,median,median,median,double exposure,double exposure,double exposure,double exposure,2,2,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
ITA,ITA,Italy,Italy,Italy,Italy,Italy,median,median,median,median,median,single exposure,single exposure,single exposure,single exposure,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
JAM,JAM,Jamaica,Jamaica,Jamaica,Jamaica,Jamaica,median,median,median,median,median,low exposure,low exposure,low exposure,low exposure,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
JOR,JOR,Jordan,Jordan,Jordan,Jordan,Jordan,median,median,median,median,median,double exposure,double exposure,double exposure,double exposure,2,2,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
JPN,JPN,Japan,Japan,Japan,Japan,Japan,median,median,median,median,median,single exposure,single exposure,single exposure,single exposure,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KAZ,KAZ,Kazakhstan,Kazakhstan,Kazakhstan,Kazakhstan,Kazakhstan,median,median,median,median,median,double exposure,double exposure,double exposure,double exposure,2,2,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
KEN,KEN,Kenya,Kenya,Kenya,Kenya,Kenya,median,median,median,median,median,single exposure,single exposure,single exposure,single exposure,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
KGZ,KGZ,Kyrgyzstan,Kyrgyzstan,Kyrgyzstan,Kyrgyzstan,Kyrgyzstan,median,median,median,median,median,double exposure,double exposure,double exposure,double exposure,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
KHM,KHM,Cambodia,Cambodia,Cambodia,Cambodia,Cambodia,median,median,median,median,median,double exposure,double exposure,double exposure,double exposure,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
KIR,KIR,Kiribati,Kiribati,Kiribati,Kiribati,Kiribati,median,median,median,median,median,double exposure,double exposure,double exposure,double exposure,2,2,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
KNA,KNA,Saint Kitts and Nevis,Saint Kitts and Nevis,Saint Kitts and Nevis,Saint Kitts and Nevis,Saint Kitts and Nevis,median,median,median,median,median,insufficient data,insufficient data,insufficient data,insufficient data,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KOR,KOR,Republic of Korea,Republic of Korea,Republic of Korea,Republic of Korea,Republic of Korea,median,median,median,median,median,double exposure,double exposure,double exposure,double exposure,2,2,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
KWT,KWT,Kuwait,Kuwait,Kuwait,Kuwait,Kuwait,median,median,median,median,median,single exposure,single exposure,single exposure,single exposure,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
LAO,LAO,Lao People's Democratic Republic,Lao People's Democratic Republic,Lao People's Democratic Republic,Lao People's Democratic Republic,Lao People's Democratic Republic,median,median,median,median,median,triple exposure,triple exposure,triple exposure,triple exposure,3,3,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LBN,LBN,Lebanon,Lebanon,Lebanon,Lebanon,Lebanon,median,median,median,median,median,insufficient data,insufficient data,insufficient data,insufficient data,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE
LBR,LBR,Liberia,Liberia,Liberia,Liberia,Liberia,median,median,median,median,median,double exposure,double exposure,double exposure,double exposure,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LBY,LBY,Libya,Libya,Libya,Libya,Libya,median,median,median,median,median,insufficient data,insufficient data,insufficient data,insufficient data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
LCA,LCA,Saint Lucia,Saint Lucia,Saint Lucia,Saint Lucia,Saint Lucia,median,median,median,median,median,low exposure,low exposure,low exposure,low exposure,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LKA,LKA,Sri Lanka,Sri Lanka,Sri Lanka,Sri Lanka,Sri Lanka,median,median,median,median,median,double exposure,double exposure,double exposure,double exposure,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LSO,LSO,Lesotho,Lesotho,Lesotho,Lesotho,Lesotho,median,median,median,median,median,double exposure,double exposure,double exposure,double exposure,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LTU,LTU,Lithuania,Lithuania,Lithuania,Lithuania,Lithuania,median,median,median,median,median,single exposure,single exposure,single exposure,single exposure,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LUX,LUX,Luxembourg,Luxembourg,Luxembourg,Luxembourg,Luxembourg,median,median,median,median,median,single exposure,single exposure,single exposure,single exposure,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LVA,LVA,Latvia,Latvia,Latvia,Latvia,Latvia,median,median,median,median,median,single exposure,single exposure,single exposure,single exposure,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MAR,MAR,Morocco,Morocco,Morocco,Morocco,Morocco,median,median,median,median,median,low exposure,low exposure,low exposure,low exposure,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MCO,MCO,Monaco,Monaco,Monaco,Monaco,Monaco,median,median,median,median,median,insufficient data,insufficient data,insufficient data,insufficient data,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MDA,MDA,Republic of Moldova,Republic of Moldova,Republic of Moldova,Republic of Moldova,Republic of Moldova,median,median,median,median,median,single exposure,single exposure,single exposure,single exposure,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MDG,MDG,Madagascar,Madagascar,Madagascar,Madagascar,Madagascar,median,median,median,median,median,single exposure,single exposure,single exposure,single exposure,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
MDV,MDV,Maldives,Maldives,Maldives,Maldives,Maldives,median,median,median,median,median,low exposure,low exposure,low exposure,low exposure,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MEX,MEX,Mexico,Mexico,Mexico,Mexico,Mexico,median,median,median,median,median,triple exposure,triple exposure,triple exposure,triple exposure,3,3,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MHL,MHL,Marshall Islands,Marshall Islands,Marshall Islands,Marshall Islands,Marshall Islands,median,median,median,median,median,single exposure,single exposure,single exposure,single exposure,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
MKD,MKD,North Macedonia,North Macedonia,North Macedonia,North Macedonia,North Macedonia,median,median,median,median,median,insufficient data,insufficient data,insufficient data,insufficient data,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MLI,MLI,Mali,Mali,Mali,Mali,Mali,median,median,median,median,median,double exposure,double exposure,double exposure,double exposure,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MLT,MLT,Malta,Malta,Malta,Malta,Malta,median,median,median,median,median,single exposure,single exposure,single exposure,single exposure,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MMR,MMR,Myanmar,Myanmar,Myanmar,Myanmar,Myanmar,median,median,median,median,median,double exposure,double exposure,double exposure,double exposure,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MNE,MNE,Montenegro,Montenegro,Montenegro,Montenegro,Montenegro,median,median,median,median,median,triple exposure,triple exposure,triple exposure,triple exposure,3,3,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
